"item_id","name","discount_price","percentage_discount","regular_price","date_added","url"
"693223","Przenieś numer do Orange Flex i zyskaj 3 miesiące po 1 zł ( Tylko dla NOWYCH - blokada na pesel)","NA","NA","NA","02-07-2023","https://www.pepper.pl/kupony/przenies-numer-do-orange-flex-i-zyskaj-3-miesiace-za-1-zl-693223"
"693222","Dysk PNY XLR8 CS3040 500GB SSD PCI Express 4.0","NA","-61.0","359.0","02-07-2023","https://www.pepper.pl/promocje/dysk-pny-xlr8-cs3040-500gb-ssd-693222"
"693221","Air Wick Freshmatic automatyczny odświeżacz powietrza + 7 wkładów | allegro days","NA","-30.0","99.89","02-07-2023","https://www.pepper.pl/promocje/air-wick-freshmatic-automatyczny-odswiezacz-powietrza-7-wkladow-693221"
"693220","Buty Reebok zestawienie 4 wzorów (dużo rozmiarów i kolorów)","119.0","-21.0","150.0","02-07-2023","https://www.pepper.pl/promocje/buty-reebok-zestawienie-4-wzorow-duzo-rozmiarow-i-kolorow-693220"
"693219","Smartwatch Samsung Galaxy Watch 4 Aluminium 44mm Black LTE","NA","-22.0","899.0","02-07-2023","https://www.pepper.pl/promocje/samsung-galaxy-watch-4-aluminium-44mm-black-lte-693219"
"693215","Dodatkowy rabat -30% 4f od cen bieżących łączy się z wyprzedażą (MWZ 99zł)","NA","NA","NA","02-07-2023","https://www.pepper.pl/kupony/dodatkowy-rabat-30-4f-od-cen-biezacych-laczy-sie-z-wyprzedaza-693215"
"693218","Dysk SSD Lexar NM710 2TB M.2 PCIe Gen4x4 NVMe 4850 MB/s | Amazon","410.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/dysk-ssd-lexar-nm710-2tb-m2-pcie-gen4x4-nvme-4850-mbs-amazon-693218"
"693216","Damskie adidasy: ADIDAS GRAND COURT BASE BEYOND 110.49 zł","110.49","-59.0","269.99","02-07-2023","https://www.pepper.pl/promocje/damskie-adidasy-adidas-grand-court-base-beyond-11049-zl-693216"
"693213","Płyn do prania Lovela do kolorów 4,5 l | allegro days","NA","-6.0","47.99","02-07-2023","https://www.pepper.pl/promocje/plyn-do-prania-lovela-do-kolorow-45-l-allegro-days-693213"
"693214","Zegarek Casio Baby-G BSA-B100AC-2AER","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/casio-baby-g-bsa-b100ac-2aer-693214"
"693207","Kawa ziarnista Blue Orca Coffee Kawa LA STORIA Crema e Gusto 1kg","NA","-14.0","52.24","02-07-2023","https://www.pepper.pl/promocje/kawa-ziarnista-blue-orca-coffee-kawa-la-storia-crema-e-gusto-1kg-693207"
"693212","Bezpłatny, plenerowy koncert zespołu T. Love w Wawrze Warszawa >>> obowiązują wejściówki do pobrania lub do odebrania w kasie WCK","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/bezplatny-plenerowy-koncert-zespolu-t-love-w-wawrze-693212"
"693205","Bezpieczne wakacje Opole/DARMOWE apteczki,lody,atrakcje,nurkowanie/2 lipca na basenie „Błękitna Fala”","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/bezpieczne-wakacje-opoledarmowe-apteczkilodyatrakcjenurkowanie2-lipca-na-basenie-blekitna-fala-693205"
"693199","Wszystkie lody MARLETTO FAMILIJNE - drugie 70% taniej i inne promocje na lody oraz ciastka (zbiorcza)","NA","NA","NA","02-07-2023","https://www.pepper.pl/kupony/wszystkie-lody-marletto-familijne-drugie-70-taniej-i-inne-promocje-na-lody-zbiorcza-693199"
"693210","Drukarka wielofunkcyjna CANON PIXMA TS3350","149.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/drukarka-wielofunkcyjna-canon-pixma-ts3350-693210"
"693209","200 zł na kartę podarunkowa za każdy wydany 1000 zł na podłogi Castorama","NA","NA","NA","02-07-2023","https://www.pepper.pl/kupony/200-zl-na-karte-podarunkowa-za-kazdy-wydany-1000-zl-na-podlogi-castorama-693209"
"693208","AiTodos Składany stojak, podstawka pod laptopa, tablet, chłodnica, wykonany ze stopu aluminium, 6-stopniowa regulacja","23.61","-28.0","32.99","02-07-2023","https://www.pepper.pl/promocje/aitodos-skladany-stojak-podstawka-pod-laptopa-tablet-chlodnica-wykonany-ze-stopu-aluminium-6-stopniowa-regulacja-693208"
"693192","Yves Saint Laurent Y For Men, woda perfumowana, 100 ml, EDP, perfumy","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/yves-saint-laurent-y-for-men-edp-693192"
"693190","Traktorek - Kosiarka spalinowa AL-KO 656 cm³ 103 cm","15489.93","NA","NA","02-07-2023","https://www.pepper.pl/promocje/traktorek-ogrodowy-w-dobrej-cenie-693190"
"693206","Lato w Wejherowie>>> bezpłatne zwiedzanie ratusza, koncerty w parku, warsztaty dla dzieci","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/lato-w-wejherowie-bezplatne-zwiedzanie-ratusza-koncerty-w-parku-warsztaty-dla-dzieci-693206"
"693188","Wełniane granatowe spodnie GIACOMO","99.76","-50.0","199.5","02-07-2023","https://www.pepper.pl/promocje/welniane-granatowe-spodnie-giacomo-693188"
"693187","SAŁATA MASŁOWA POLSKA 1 SZT","1.99","-50.0","3.99","02-07-2023","https://www.pepper.pl/promocje/salata-maslowa-polska-1-szt-693187"
"693186","Grill elektryczny Tefal GC714834 OptiGril+ czarny 2000 W","748.99","NA","NA","02-07-2023","https://www.pepper.pl/promocje/grill-elektryczny-tefal-gc714834-optigril-czarny-2000-w-693186"
"693203","Laptop ASUS X515EA-BQ2602 15.6"" IPS i5-1135G7 8GB RAM 256GB SSD","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/laptop-asus-x515ea-bq2602-156-ips-i5-1135g7-8gb-ram-256gb-ssd-693203"
"693202","Ochota na Wakacje z Wędką >>> bezpłatne warsztaty wędkarskie w tym sprzęt wędkarski, zanęta, robaki","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/ochota-na-wakacje-z-wedka-bezplatne-warsztaty-wedkarskie-w-tym-wedki-zaneta-robaki-693202"
"693201","Bezpłatne przejazdy zabytkowym autobusem Jelcz 120M po ulicach Białegostoku","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/bezplatne-przejazdy-zabytkowym-autobusem-jelcz-120m-po-ulicach-bialegostoku-693201"
"693198","Słuchawki Apple Airpods Pro 2021 (1. generacji) z etui ładującym MagSafe | Amazon | [Jak Nowe - 165,01€]","735.01","NA","NA","02-07-2023","https://www.pepper.pl/promocje/sluchawki-apple-airpods-pro-2021-1-generacji-z-etui-ladujacym-magsafe-amazon-jak-nowe-16501eur-693198"
"693197","Kawiarka Ze Stali Nierdzewnej Bialleti New Venus 6tz","114.9","-17.0","139.0","02-07-2023","https://www.pepper.pl/promocje/bialleti-new-venus-6tz-693197"
"693196","Rowenta VU6670 Eole Infinite, wentylator wieżowy, timer do 8 godzin, 3 prędkości, pilot, automatyczne dobieranie prędkości do temperatury","360.95","-32.0","530.0","02-07-2023","https://www.pepper.pl/promocje/rowenta-vu6670-eole-infinite-wentylator-wiezowy-timer-do-8-godzin-3-predkosci-pilot-automatyczne-dobieranie-predkosci-do-temperatury-693196"
"693195","Bezpłatne badania USG piersi oraz urokinezja dla kobiet w grodziskim szpitalu Grodzisk Mazowiecki","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/bezplatne-badania-dla-kobiet-w-grodziskim-szpitalu-grodzisk-mazowiecki-693195"
"693194","Rower Elektryczny DUOTTS C29 1000W 48V 15AH 55km/h","NA","-21.0","3686.0","02-07-2023","https://www.pepper.pl/promocje/rower-elektryczny-duotts-c29-1000w-48v-15ah-55kmh-693194"
"693193","Duża walizka Wittchen z polikarbonu + drugi tańszy produkt -20%","259.9","NA","NA","02-07-2023","https://www.pepper.pl/promocje/duza-walizka-wittchen-z-polikarbonu-fakturowana-693193"
"693191","Elex II XBOX VPN ARGENTYNA Gra Elex 2","32.34","NA","NA","02-07-2023","https://www.pepper.pl/promocje/elex-ii-xbox-vpn-argentyna-gra-elex-2-693191"
"693189","Bezpłatne zwiedzanie Ciechocinka z przewodnikiem w każdy wtorek lipca >>> darmowe wejściówki PIT","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/bezplatne-zwiedzanie-ciechocinka-z-przewodnikiem-w-kazdy-wtorek-lipca-darmowe-wejsciowki-pit-693189"
"693177","Plecak podróżny MARK RYDEN MR-9299 (3.0 rozszerzalny 26l -> 37l lub standardowy 2.0 za $29.63) | Wysyłka z CN | $34.51 @ Aliexpress","NA","-18.0","170.69","02-07-2023","https://www.pepper.pl/promocje/plecak-podrozny-mark-ryden-mr-9299-30-rozszerzalny-26l-37l-lub-standardowy-20-za-2963-wysylka-z-cn-3451-at-aliexpress-693177"
"693183","Basen Intex 396x396 z pompą","349.99","NA","NA","02-07-2023","https://www.pepper.pl/promocje/basen-intex-396x396-z-pompa-693183"
"693184","Białko RED SUPPORT Whey One - 1020g","45.0","-24.0","58.99","02-07-2023","https://www.pepper.pl/promocje/bialko-red-support-whey-one-1020g-693184"
"693182","Zestaw mebli ogrodowych - rattanowych BAHAMA EXCLUSIVE","689.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/meble-ogrodowe-wypoczynkowe-ratanowe-693182"
"693181","Perfumy Armani Aqua di Gio Parfum 125ml z Flaconi.de + wysyłka do Polski przez pośrednika (razem około 330zł)","NA","-45.0","540.0","02-07-2023","https://www.pepper.pl/promocje/perfumy-armani-aqua-di-gio-parfum-125ml-z-flaconide-wysylka-do-polski-przez-posrednika-693181"
"693180","Skansen Muzeum Małopolski Zachodniej w Wygiełzowie koło Chrzanowa/Festiwal ETNOmania/gra terenowa,ekowarsztaty,ETNOsmaki, kuchnia regionalna","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/skansen-muzeum-malopolski-zachodniej-w-wygielzowie-kolo-chrzanowafestiwal-etnomaniagra-terenowaekowarsztatyetnosmaki-kuchnia-regionalna-693180"
"693179","Telewizor LG oled65c21la (możliwe 5039,12)","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/telewizor-lg-oled65c21la-mozliwe-503912-693179"
"693176","Rower Romet Jolene 6.3, koła 26', rama 19' (L)","1118.32","-30.0","1600.0","02-07-2023","https://www.pepper.pl/promocje/rower-romet-jolene-63-kola-26-rama-19-l-693176"
"693178","Koszulka Adidas Originals longsleeve, możliwe 61.2zł","72.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/koszulka-adidas-originals-longsleeve-693178"
"693175","Robot sprzątający z mopem ECOVACS DEEBOT T20 OMNI","4548.0","-9.0","4999.0","02-07-2023","https://www.pepper.pl/promocje/najlepszy-robot-sprzatajacy-deebot-t20-omni-693175"
"693174","Zegarek męski Bulova Classics 96B283 czarny, 37/6mm","553.5","NA","NA","02-07-2023","https://www.pepper.pl/promocje/egarek-meski-bulova-classics-96b283-czarny-6mm-693174"
"693173","WOTOW Pokrowiec na meble ogrodowe, wytrzymały, wodoszczelny, wentylowany, odporny UV, 170x95x74 cm","65.73","-30.0","94.53","02-07-2023","https://www.pepper.pl/promocje/wotow-pokrowiec-na-meble-ogrodowe-wytrzymaly-wodoszczelny-wentylowany-odporny-uv-170x95x74-cm-693173"
"693171","Rower gravel FONDRIEST Raptor 1.0 M23 28","3299.0","-13.0","3799.0","02-07-2023","https://www.pepper.pl/promocje/rower-gravel-fondriest-raptor-10-m23-28-693171"
"693168","Kask szosowy Abus GameChanger Silver/Green","528.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/kask-szosowy-abus-gamechanger-silvergreen-693168"
"693170","JYSDCXC Pasy mocujące do bagażników 10 m – 4 sztuki, czarne, z zapięciem zaciskowym, bardzo wytrzymałe, DIN EN 12195-2","NA","-14.0","91.36","02-07-2023","https://www.pepper.pl/promocje/jysdcxc-pasy-mocujace-do-bagaznikow-10-m-4-sztuki-czarne-z-zapieciem-zaciskowym-bardzo-wytrzymale-din-en-12195-2-693170"
"692707","Przyczepka rowerowa Hamax Traveller Twin za 1455zł @ Pink or Blue","NA","-27.0","1999.0","02-07-2023","https://www.pepper.pl/promocje/przyczepka-rowerowa-hamax-traveller-twin-za-1455zl-at-pink-or-blue-692707"
"693161","W-wa Ursynów/Bezpłatne wejściówki/pływalnia,siłownia,zajęcia jogi,gimnastyka","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/w-wa-ursynowbezplatne-wejsciowkipltwalniasilwniazajecia-jogigimnastyka-693161"
"693166","LEGO 75345 Star Wars - Zestaw bitewny - żołnierze-klony z 501. legionu","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/lego-75345-star-wars-zestaw-bitewny-zolnierze-klony-z-501-legionu-693166"
"693165","Skansen etnograficzny Lublin/3.07. DZIEŃ BEZPŁATNEGO WSTĘPU do Muzeum Wsi Lubelskiej","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/skansen-etnograficzny307-dzien-bezplatnego-wstepu-do-muzeum-wsi-lubelskiej-693165"
"693163","W-wa Bemowo/Zmba kids, Zumba dla rodzin, Zumba Fitness i Stretching/Bezpłatnie","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/w-wa-bemowozmba-kids-zumba-dla-rodzin-zumba-fitness-i-stretchingbezplatnie-693163"
"693162","Zajęcia pełne rytmu. Wyjątkowa zabawa dla rodzin/W-wa Muzeum Łazienki Królewskie","NA","NA","NA","02-07-2023","https://www.pepper.pl/promocje/zajecia-pelne-rytmu-wyjatkowa-zabawa-dla-rodzinw-wa-muzeum-lazienki-krolewskie-693162"
"693160","Polskie borówki amerykańskie opakowanie 125g","3.99","-43.0","6.99","02-07-2023","https://www.pepper.pl/promocje/polskie-borowki-amerykanskie-opak-125g-693160"
"693159","Czekolady Fin Carre z bakaliami, orzechami lub bakaliami 4 w cenie 3 i inne promocje na czekolady @lidl","2.86","NA","NA","02-07-2023","https://www.pepper.pl/promocje/czekolady-fin-carre-z-bakaliami-orzechami-lub-bakaliami-4-w-cenie-3-i-inne-promocje-na-czekolady-at-lidl-693159"
"693148","[ZBIORCZA] ROLESKI Sos Habanero / Batowy / Chrupki - krótka data ważności","NA","-89.0","42.0","02-07-2023","https://www.pepper.pl/promocje/zbiorcza-roleski-sos-habanero-batowy-chrupki-krotka-data-waznosci-693148"
"693158","Wybrane kabanosy Tarczyński Drugi tańszy produkt za 1 zł @Lidl","NA","NA","NA","02-07-2023","https://www.pepper.pl/kupony/wybrane-kabanosy-tarczynski-drugi-tanszy-produkt-za-1-zl-at-lidl-693158"
"693157","Brzoskwinie kg @Lidl","4.89","-59.0","11.99","02-07-2023","https://www.pepper.pl/promocje/brzoskwinie-kg-at-lidl-693157"
"693156","ZEGAREK ORIENT FAA02006M9","699.0","-15.0","819.0","02-07-2023","https://www.pepper.pl/promocje/zegarek-orient-faa02006m9-693156"
"693154","Malwarebytes Premium 1 urządzenie + dodatki (1Password Families, Malwarebytes VPN, NordLocker) na 12 miesięcy","35.0","NA","NA","02-07-2023","https://www.pepper.pl/promocje/malwarebytes-dodatki-na-12-miesiecy-693154"
"693153","[Błąd cenowy] Kompaktowy smartphone Qin 3 Ultra 5 cali 8GB 256GB Android 12 wymiary 126.8 x 61.85 x 8.7 mm 173e","773.0","-39.0","1260.0","02-07-2023","https://www.pepper.pl/promocje/kompaktowy-smartphone-qin-3-ultra-5-cali-8gb-256gb-android-12-wymiary-1268-x-6185-x-87-mm-173-693153"
"693151","Telewizor SAMSUNG QE65QN91B 65"" QLED 4K 120Hz Tizen TV Dolby Atmos","NA","-14.0","6999.0","01-07-2023","https://www.pepper.pl/promocje/telewizor-samsung-qe65qn91b-65-qled-4k-120hz-tizen-tv-dolby-atmos-693151"
"693150","Gra Carmageddon Max Pack RoW Steam CD Key","4.64","NA","NA","01-07-2023","https://www.pepper.pl/promocje/carmageddon-max-pack-row-steam-cd-key-693150"
"693149","Urządzenie rozruchowe Baseus CRJS03-01","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/urzadzenie-rozruchowe-baseus-crjs03-01-693149"
"693147","Męskie Buty • Półbuty Lanetti • Transparentna Podeszwa • Miękka Wyściółka •Rozmiar 41 42 43","52.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/meskie-buty-polbuty-lanetti-transparentna-podeszwa-miekka-wysciolka-rozmiar-41-42-43-693147"
"693146","Zegarek automatyczny Tissot Luxury Powermatic 80 (kilka innych modeli w opisie, dużo w promocji w sklepie)","1255.0","-50.0","2500.0","01-07-2023","https://www.pepper.pl/promocje/zegarek-automatyczny-tissot-luxury-automatic-693146"
"693145","Komiks Amazing Spider-Man Epic Collection. Venom","NA","-43.0","119.67","01-07-2023","https://www.pepper.pl/promocje/komiks-amazing-spider-man-epic-collection-venom-693145"
"693144","Switche hot swap/plug Holy Panda Tactile 3 PIN","66.42","NA","NA","01-07-2023","https://www.pepper.pl/promocje/switche-hot-swapplug-holy-panda-tactile-3-pin-693144"
"693143","Komiks Batman Knightfall Tom 4 Koniec Mrocznych Rycerzy","NA","-43.0","119.67","01-07-2023","https://www.pepper.pl/promocje/komiks-batman-knightfall-tom-4-koniec-mrocznych-rycerzy-693143"
"693140","Apple Airpods Max","NA","-14.0","2799.0","01-07-2023","https://www.pepper.pl/promocje/apple-airpods-max-693140"
"693139","OstroVit WPC80.eu ECONOMY 2000 g","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/ostrovit-wpc80eu-economy-2000-g-693139"
"693135","Nescafe kawa rozpuszczalna 200g @ Stokrotka","20.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/nescafe-promocja-stokrotka-693135"
"693138","Zegarek męski Bulova Surfboard 98A252 Szafir, 20ATM, 41mm, kwarc","NA","-31.0","1490.0","01-07-2023","https://www.pepper.pl/promocje/zegarek-meski-bulova-surfboard-98a252-szafir-20atm-41mm-kwarc-693138"
"693134","Pummel Party STEAM -40% bardzo dobra gra imprezowa","32.39","NA","NA","01-07-2023","https://www.pepper.pl/promocje/pummel-party-steam-40-bardzo-dobra-gra-imprezowa-693134"
"693133","Hollow Knight - VPN ARG @ Steam","7.9","-77.0","33.99","01-07-2023","https://www.pepper.pl/promocje/hollow-knight-vpn-arg-at-steam-693133"
"693132","Farby marki V33 do prac wszelakich","138.0","-22.0","178.0","01-07-2023","https://www.pepper.pl/promocje/farby-marki-v33-do-prac-wszelakich-693132"
"693131","Carrefour-Tusze różne rodzaje do drukarek HP","15.0","-85.0","99.99","01-07-2023","https://www.pepper.pl/promocje/carrefour-tusze-rozne-rodzaje-do-drukarek-hp-693131"
"693130","Darmowa dostawa PUCCINI na wszystkie walizki","NA","NA","NA","01-07-2023","https://www.pepper.pl/kupony/darmowa-dostawa-puccini-na-wszystkie-walizki-693130"
"693126","Apple Airpods Pro 2 gen - Bardzo fajna oferta z amazona","1064.0","-20.0","1331.0","01-07-2023","https://www.pepper.pl/promocje/apple-airpods-pro-2-gen-bardzo-fajna-oferta-z-amazona-693126"
"693129","Do -50% na wybrane Meble Ogrodowe, Baseny, Jacuzzi, Grile, Place Zabaw, Huśtawki i Dmuchane Zabawki - Lista produktów w opisie","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/50-na-wybrane-meble-ogrodowe-baseny-jacuzzi-grile-place-zabaw-hustawki-i-dmuchane-zabawki-693129"
"693127","GPS Tracker WanWayTech S20","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/gps-tracker-wanwaytech-s20-693127"
"693125","Days Gone - VPN Turcja @ Steam","16.93","-77.0","72.27","01-07-2023","https://www.pepper.pl/promocje/days-gone-vpn-turcja-at-steam-693125"
"693124","Worx WR142E Kosiarka Automatyczna 563,09€","2580.54","-34.0","3899.0","01-07-2023","https://www.pepper.pl/promocje/worx-wr142e-kosiarka-automatyczna-693124"
"693123","Pringlesy Leclerc Gdańsk galeria Przymorze","6.99","-22.0","8.99","01-07-2023","https://www.pepper.pl/promocje/pringlesy-leclerc-gdansk-galeria-przymorze-693123"
"693121","Smartfon Xiomi Redmi Note 12 4/128, wysyła Amazon","NA","-9.0","713.02","01-07-2023","https://www.pepper.pl/promocje/smartfon-xiomi-redmi-note-12-4128-wysyla-amazon-693121"
"693120","Spodnie Calvin Klein -70%","134.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/spodnie-calvin-klein-70-693120"
"693119","Filtry HEPA - Roborock s50/s5max/s6","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/filtry-hepa-roborock-s5s5maxs6-693119"
"693118","Carrefour- Głośnik przenośny Sencor BBS 5500 20w RMS","59.99","-70.0","199.99","01-07-2023","https://www.pepper.pl/promocje/carrefour-glosnik-przenosny-sencor-bbs-5500-20watt-693118"
"693116","Żwirek dla kota Winston - Rossman","8.0","-70.0","26.99","01-07-2023","https://www.pepper.pl/promocje/zwirek-dla-kota-winston-rossman-693116"
"693115","Kask szosowy Abus Viantor Green","234.83","NA","NA","01-07-2023","https://www.pepper.pl/promocje/kask-szosowy-abus-viantor-green-693115"
"693117","Zegarek Citizen Promaster certyfikowany Diver Eco-Drive","NA","-21.0","1159.19","01-07-2023","https://www.pepper.pl/promocje/zegarek-citizen-promaster-certyfikowany-diver-eco-drive-693117"
"693114","Router ASUS GT-AX6000 2x2.5Gb wi-fi6 wpa3","966.01","NA","NA","01-07-2023","https://www.pepper.pl/promocje/router-asus-gt-ax6000-2x25gb-wi-fi6-wpa3-693114"
"693113","LEGO 76956 Tyranozaur na wolności","NA","-14.0","429.95","01-07-2023","https://www.pepper.pl/promocje/lego-76956-tyranozaur-na-wolnosci-693113"
"693112","Incase - hardshell do MacBook Air 2020","102.97","-53.0","219.0","01-07-2023","https://www.pepper.pl/promocje/incase-hardshell-do-macbook-air-2020-693112"
"693110","Nadwiślańskiej Kolei Wąskotorowej/stacja w Karczmiskach/Opole Lub./przejazdy kolejką, podróż drezynami występy, pokazy, konkursy i kiermasze","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/nadwislanskiej-kolei-waskotorowejstacja-w-karczmiskachopole-lubprzejazdy-kolejka-podroz-drezynami-wystepy-pokazy-konkursy-i-kiermasze-693110"
"693109","Skin79 Waterproof Sun Gel UV SPF50","38.99","-22.0","50.0","01-07-2023","https://www.pepper.pl/promocje/skin79-waterproof-sun-gel-uv-spf50-693109"
"693108","Awokado avokado z Peru","2.79","-60.0","6.99","01-07-2023","https://www.pepper.pl/promocje/awokado-avokado-z-peru-693108"
"693107","Opona Michelin Force AM Performance 27.5X2.35","NA","-61.0","120.0","01-07-2023","https://www.pepper.pl/promocje/opona-michelin-force-am-performance-275x235-693107"
"692660","Meble łazienkowe i umywalki -20% przy zakupie 2 sztuk (tylko nieprzecenione) @ Komfort","NA","-20.0","348.0","01-07-2023","https://www.pepper.pl/promocje/meble-lazienkowe-i-umywalki-20-przy-zakupie-2-sztuk-tylko-nieprzecenione-at-komfort-692660"
"693106","Kapturki na Wentyle Samochodowe, 100 Sztuk","NA","-57.0","29.99","01-07-2023","https://www.pepper.pl/promocje/kapturki-na-wentyle-samochodowe-100-sztuk-693106"
"693105","Zegarek męski Cover CO173.06 Szafir, 5ATM","NA","-60.0","1030.0","01-07-2023","https://www.pepper.pl/promocje/zegarek-meski-cover-co17306-szafir-5atm-693105"
"693104","Serwer plików NAS Synology DS423+","NA","-22.0","2454.0","01-07-2023","https://www.pepper.pl/promocje/serwer-plikow-nas-synology-ds423-693104"
"693102","RAXCO Multitool scyzoryk 18-w-1 EDC, blokada bezpieczeństwa, pokrowiec Oxford","NA","-40.0","99.0","01-07-2023","https://www.pepper.pl/promocje/raxco-multitool-scyzoryk-18-w-1-edc-blokada-bezpieczenstwa-pokrowiec-oxford-693102"
"693100","Lenovo nowy GM2Pro bezprzewodowy zestaw słuchawkowy TWS US $9.99","41.76","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lenovo-nowy-gm2pro-bezprzewodowy-zestaw-sluchawkowy-tws-us-999-693100"
"693099","Wyprzedaż - Rossmann (po 1,99 i 0,99)","0.99","-88.0","7.99","01-07-2023","https://www.pepper.pl/promocje/wyprzedaz-rossmann-po-199-i-099-693099"
"693098","Return to Castle Wolfenstein @ Steam","6.8","NA","NA","01-07-2023","https://www.pepper.pl/promocje/return-to-castle-wolfenstein-at-steam-693098"
"693097","Rabat 20 zł na dostawę z Auchan Krasne (Rzeszów) - MWZ 150zł","NA","NA","NA","01-07-2023","https://www.pepper.pl/kupony/rabat-20-zl-na-dostawe-z-auchan-krasne-rzeszow-mwz-150zl-693097"
"693096","Mokasyny skórzane męskie w rozmiarach 41-46 i trzech różnych kolorach. LIDL","49.99","-50.0","99.99","01-07-2023","https://www.pepper.pl/promocje/mokasyny-skorzane-meskie-w-rozmarze-41-46-i-roznych-kolorach-lidl-693096"
"693093","Rower szosowy Cervélo Caledonia Sram Rival Etap AXS","11975.0","-47.0","22399.0","01-07-2023","https://www.pepper.pl/promocje/rower-szosowy-cervelo-caledonia-sram-rival-etap-axs-693093"
"693089","Parowozownia Gniezno zaprasza na dni otwarte/Atrakcje dla dzieci 1-2 .07./Przjeazd Dzikiem,makiety taboru kolejowego","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/parowozownia-gniezno-zaprasza-na-dni-otwarteatrakcje-dla-dzieci-1-2-07przjazd-dzikiemmakiety-taboru-kolejowego-693089"
"693092","Średnia walizka 24'' Ochnik- 169 zł","169.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/srednia-walizka-24-ochnik-169-zl-693092"
"693091","Czereśnie kg @Biedronka","12.99","-48.0","24.99","01-07-2023","https://www.pepper.pl/promocje/czeresnie-kg-at-biedronka-693091"
"693090","Ser Gouda w kawałku 400g @Biedronka","7.49","-38.0","11.99","01-07-2023","https://www.pepper.pl/promocje/ser-gouda-w-kawalku-400g-at-biedronka-693090"
"693087","Lattafa Khamrah","NA","-20.0","150.0","01-07-2023","https://www.pepper.pl/promocje/lattafa-khamrah-693087"
"693086","Torebka pinko LOVE CLICK EXAGON MINI - czarna i inne","731.0","-34.0","1100.0","01-07-2023","https://www.pepper.pl/promocje/torebka-pinko-love-click-exagon-mini-czarna-i-inne-693086"
"693085","Rower Full MTB Wilier 903 TRN Carbon","7982.0","-20.0","9990.0","01-07-2023","https://www.pepper.pl/promocje/rower-full-mtb-wilier-903-trn-carbon-693085"
"693084","Lublin Coca Cola zero cukru, darmowa próbka","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lublin-coca-cola-zero-cukru-darmowa-probka-693084"
"693083","Mini Lenovo M700 Tiny VI GEN. 8GB SSD M.2 WiFi W10","369.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/mini-lenovo-m700-tiny-vi-gen-8gb-ssd-m2-wifi-w10-693083"
"693082","Port Royale 3 Gold za 6,48 zł/ Port Royale 2 za 2,24 zł @ Steam","6.48","NA","NA","01-07-2023","https://www.pepper.pl/promocje/port-royale-3-gold-648-zl-port-royale-2-za-224-zl-at-steam-693082"
"693081","Termorobot MPM iCoook MRK-28 z dodatkową misą - 1300W - misa 3,5l","1699.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/termorobot-mpm-icoook-mrk-28-z-dodatkowa-misa-1300w-misa-35l-693081"
"693080","ZWROT 150 ZŁ- Ubezpieczenie OC lub OC i AC + bagaż - mBank","150.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/zwrot-150-zl-ubezpieczenie-oc-lub-oc-i-ac-bagaz-mbank-693080"
"693079","Mafia Trilogy AR XBOX One / Xbox Series X|S","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/mafia-trilogy-ar-xbox-one-xbox-series-xs-693079"
"693076","Rower Elektryczny JINGHMA R3 800W 48V 12.8Ah","3678.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/rower-elektryczny-jinghma-r3-800w-48v-128ah-693076"
